stringId_A	stringId_B	preferredName_A	preferredName_B	ncbiTaxonId	score	nscore	fscore	pscore	ascore	escore	dscore	tscore
9606.ENSP00000218388	9606.ENSP00000290219	TIMP1	IFNGR2	9606	0.215	0	0	0	0.07	0	0	0.191
9606.ENSP00000218388	9606.ENSP00000479106	TIMP1	HIST1H4A	9606	0.218	0	0	0	0	0	0	0.218
9606.ENSP00000218388	9606.ENSP00000479106	TIMP1	HIST1H4A	9606	0.218	0	0	0	0	0	0	0.218
9606.ENSP00000218388	9606.ENSP00000379111	TIMP1	IL4R	9606	0.218	0	0	0	0.076	0	0	0.188
9606.ENSP00000218388	9606.ENSP00000379111	TIMP1	IL4R	9606	0.218	0	0	0	0.076	0	0	0.188
9606.ENSP00000218388	9606.ENSP00000358983	TIMP1	NFKB2	9606	0.219	0	0	0	0.063	0	0	0.2
9606.ENSP00000218388	9606.ENSP00000358983	TIMP1	NFKB2	9606	0.219	0	0	0	0.063	0	0	0.2
9606.ENSP00000218388	9606.ENSP00000384273	TIMP1	RELA	9606	0.221	0	0	0	0	0	0	0.221
9606.ENSP00000218388	9606.ENSP00000384273	TIMP1	RELA	9606	0.221	0	0	0	0	0	0	0.221
9606.ENSP00000218388	9606.ENSP00000369293	TIMP1	IL2RA	9606	0.222	0	0	0	0	0	0	0.222
9606.ENSP00000218388	9606.ENSP00000369293	TIMP1	IL2RA	9606	0.222	0	0	0	0	0	0	0.222
9606.ENSP00000218388	9606.ENSP00000258381	TIMP1	SP110	9606	0.222	0	0	0	0	0	0	0.222
9606.ENSP00000218388	9606.ENSP00000258381	TIMP1	SP110	9606	0.222	0	0	0	0	0	0	0.222
9606.ENSP00000218388	9606.ENSP00000264246	TIMP1	CD80	9606	0.223	0	0	0	0.061	0	0	0.207
9606.ENSP00000218388	9606.ENSP00000264246	TIMP1	CD80	9606	0.223	0	0	0	0.061	0	0	0.207
9606.ENSP00000218388	9606.ENSP00000380402	TIMP1	MPST	9606	0.229	0	0	0	0	0	0	0.23
9606.ENSP00000218388	9606.ENSP00000380402	TIMP1	MPST	9606	0.229	0	0	0	0	0	0	0.23
9606.ENSP00000218388	9606.ENSP00000417517	TIMP1	ENSG00000173366	9606	0.231	0	0	0	0	0.064	0	0.213
9606.ENSP00000218388	9606.ENSP00000417517	TIMP1	ENSG00000173366	9606	0.231	0	0	0	0	0.064	0	0.213
9606.ENSP00000218388	9606.ENSP00000226574	TIMP1	NFKB1	9606	0.234	0	0	0	0.062	0	0	0.217
9606.ENSP00000218388	9606.ENSP00000226574	TIMP1	NFKB1	9606	0.234	0	0	0	0.062	0	0	0.217
9606.ENSP00000218388	9606.ENSP00000315477	TIMP1	CD209	9606	0.234	0	0	0	0	0	0	0.234
9606.ENSP00000218388	9606.ENSP00000315477	TIMP1	CD209	9606	0.234	0	0	0	0	0	0	0.234
9606.ENSP00000218388	9606.ENSP00000343204	TIMP1	JAK1	9606	0.238	0	0	0	0	0.072	0	0.213
9606.ENSP00000218388	9606.ENSP00000343204	TIMP1	JAK1	9606	0.238	0	0	0	0	0.072	0	0.213
9606.ENSP00000218388	9606.ENSP00000447173	TIMP1	VDR	9606	0.239	0	0	0	0.059	0	0	0.225
9606.ENSP00000218388	9606.ENSP00000447173	TIMP1	VDR	9606	0.239	0	0	0	0.059	0	0	0.225
9606.ENSP00000218388	9606.ENSP00000286301	TIMP1	CSF1R	9606	0.241	0	0	0	0	0	0	0.242
9606.ENSP00000218388	9606.ENSP00000286301	TIMP1	CSF1R	9606	0.241	0	0	0	0	0	0	0.242
9606.ENSP00000218388	9606.ENSP00000480132	TIMP1	NCAM1	9606	0.245	0	0	0	0	0.084	0	0.21
9606.ENSP00000218388	9606.ENSP00000480132	TIMP1	NCAM1	9606	0.245	0	0	0	0	0.084	0	0.21
9606.ENSP00000218388	9606.ENSP00000276431	TIMP1	TNFRSF10B	9606	0.246	0	0	0	0.084	0	0	0.211
9606.ENSP00000218388	9606.ENSP00000276431	TIMP1	TNFRSF10B	9606	0.246	0	0	0	0.084	0	0	0.211
9606.ENSP00000218388	9606.ENSP00000330393	TIMP1	LEPR	9606	0.248	0	0	0	0	0	0	0.248
9606.ENSP00000218388	9606.ENSP00000330393	TIMP1	LEPR	9606	0.248	0	0	0	0	0	0	0.248
9606.ENSP00000218388	9606.ENSP00000333298	TIMP1	LAMP1	9606	0.25	0	0	0	0.062	0	0	0.234
9606.ENSP00000218388	9606.ENSP00000333298	TIMP1	LAMP1	9606	0.25	0	0	0	0.062	0	0	0.234
9606.ENSP00000218388	9606.ENSP00000274520	TIMP1	IL9	9606	0.256	0	0	0	0	0	0	0.257
9606.ENSP00000218388	9606.ENSP00000274520	TIMP1	IL9	9606	0.256	0	0	0	0	0	0	0.257
9606.ENSP00000218388	9606.ENSP00000365380	TIMP1	FOXP3	9606	0.258	0	0	0	0	0	0	0.259
9606.ENSP00000218388	9606.ENSP00000365380	TIMP1	FOXP3	9606	0.258	0	0	0	0	0	0	0.259
9606.ENSP00000218388	9606.ENSP00000305422	TIMP1	CEBPB	9606	0.26	0	0	0	0.084	0	0	0.225
9606.ENSP00000218388	9606.ENSP00000305422	TIMP1	CEBPB	9606	0.26	0	0	0	0.084	0	0	0.225
9606.ENSP00000218388	9606.ENSP00000332049	TIMP1	CD86	9606	0.264	0	0	0	0.061	0	0	0.249
9606.ENSP00000218388	9606.ENSP00000332049	TIMP1	CD86	9606	0.264	0	0	0	0.061	0	0	0.249
9606.ENSP00000218388	9606.ENSP00000357470	TIMP1	IL6R	9606	0.284	0	0	0	0	0	0	0.284
9606.ENSP00000218388	9606.ENSP00000357470	TIMP1	IL6R	9606	0.284	0	0	0	0	0	0	0.284
9606.ENSP00000218388	9606.ENSP00000455897	TIMP1	MRC1	9606	0.286	0	0	0	0	0	0	0.287
9606.ENSP00000218388	9606.ENSP00000455897	TIMP1	MRC1	9606	0.286	0	0	0	0	0	0	0.287
9606.ENSP00000218388	9606.ENSP00000354394	TIMP1	STAT1	9606	0.298	0	0	0	0	0	0	0.298
9606.ENSP00000218388	9606.ENSP00000354394	TIMP1	STAT1	9606	0.298	0	0	0	0	0	0	0.298
9606.ENSP00000218388	9606.ENSP00000401399	TIMP1	MYD88	9606	0.3	0	0	0	0.085	0	0	0.267
9606.ENSP00000218388	9606.ENSP00000401399	TIMP1	MYD88	9606	0.3	0	0	0	0.085	0	0	0.267
9606.ENSP00000218388	9606.ENSP00000364210	TIMP1	AGER	9606	0.3	0	0	0	0	0	0	0.3
9606.ENSP00000218388	9606.ENSP00000364210	TIMP1	AGER	9606	0.3	0	0	0	0	0	0	0.3
9606.ENSP00000218388	9606.ENSP00000370034	TIMP1	TLR7	9606	0.302	0	0	0	0	0.064	0	0.285
9606.ENSP00000218388	9606.ENSP00000370034	TIMP1	TLR7	9606	0.302	0	0	0	0	0.064	0	0.285
9606.ENSP00000218388	9606.ENSP00000327251	TIMP1	NOS2	9606	0.305	0	0	0	0	0	0	0.305
9606.ENSP00000218388	9606.ENSP00000327251	TIMP1	NOS2	9606	0.305	0	0	0	0	0	0	0.305
9606.ENSP00000218388	9606.ENSP00000371067	TIMP1	JAK2	9606	0.309	0	0	0	0	0.072	0	0.286
9606.ENSP00000218388	9606.ENSP00000371067	TIMP1	JAK2	9606	0.309	0	0	0	0	0.072	0	0.286
9606.ENSP00000218388	9606.ENSP00000296795	TIMP1	TLR3	9606	0.31	0	0	0	0	0.064	0	0.294
9606.ENSP00000218388	9606.ENSP00000296795	TIMP1	TLR3	9606	0.31	0	0	0	0	0.064	0	0.294
9606.ENSP00000218388	9606.ENSP00000353874	TIMP1	TLR9	9606	0.311	0	0	0	0	0.064	0	0.295
9606.ENSP00000218388	9606.ENSP00000353874	TIMP1	TLR9	9606	0.311	0	0	0	0	0.064	0	0.295
9606.ENSP00000218388	9606.ENSP00000378118	TIMP1	CCL8	9606	0.311	0	0	0	0.062	0	0	0.295
9606.ENSP00000218388	9606.ENSP00000378118	TIMP1	CCL8	9606	0.311	0	0	0	0.062	0	0	0.295
9606.ENSP00000218388	9606.ENSP00000239938	TIMP1	EGR1	9606	0.319	0	0	0	0.076	0	0	0.293
9606.ENSP00000218388	9606.ENSP00000239938	TIMP1	EGR1	9606	0.319	0	0	0	0.076	0	0	0.293
9606.ENSP00000218388	9606.ENSP00000479955	TIMP1	CCL18	9606	0.32	0	0	0	0.062	0	0	0.305
9606.ENSP00000218388	9606.ENSP00000479955	TIMP1	CCL18	9606	0.32	0	0	0	0.062	0	0	0.305
9606.ENSP00000218388	9606.ENSP00000226317	TIMP1	CXCL6	9606	0.321	0	0	0	0.086	0	0	0.287
9606.ENSP00000218388	9606.ENSP00000226317	TIMP1	CXCL6	9606	0.321	0	0	0	0.086	0	0	0.287
9606.ENSP00000218388	9606.ENSP00000355370	TIMP1	CNTF	9606	0.323	0	0	0	0	0	0	0.323
9606.ENSP00000218388	9606.ENSP00000355370	TIMP1	CNTF	9606	0.323	0	0	0	0	0	0	0.323
9606.ENSP00000218388	9606.ENSP00000361359	TIMP1	CD40	9606	0.326	0	0	0	0.062	0	0	0.311
9606.ENSP00000218388	9606.ENSP00000361359	TIMP1	CD40	9606	0.326	0	0	0	0.062	0	0	0.311
9606.ENSP00000218388	9606.ENSP00000325146	TIMP1	COL12A1	9606	0.332	0	0	0	0.091	0	0	0.295
9606.ENSP00000218388	9606.ENSP00000325146	TIMP1	COL12A1	9606	0.332	0	0	0	0.091	0	0	0.295
9606.ENSP00000218388	9606.ENSP00000264497	TIMP1	IL21	9606	0.346	0	0	0	0	0	0	0.346
9606.ENSP00000218388	9606.ENSP00000264497	TIMP1	IL21	9606	0.346	0	0	0	0	0	0	0.346
9606.ENSP00000218388	9606.ENSP00000296545	TIMP1	IL15	9606	0.347	0	0	0	0	0	0	0.348
9606.ENSP00000218388	9606.ENSP00000296545	TIMP1	IL15	9606	0.347	0	0	0	0	0	0	0.348
9606.ENSP00000218388	9606.ENSP00000359663	TIMP1	CD40LG	9606	0.351	0	0	0	0	0	0	0.351
9606.ENSP00000218388	9606.ENSP00000359663	TIMP1	CD40LG	9606	0.351	0	0	0	0	0	0	0.351
9606.ENSP00000218388	9606.ENSP00000296870	TIMP1	IL3	9606	0.357	0	0	0	0	0	0	0.357
9606.ENSP00000218388	9606.ENSP00000296870	TIMP1	IL3	9606	0.357	0	0	0	0	0	0	0.357
9606.ENSP00000218388	9606.ENSP00000296026	TIMP1	CXCL3	9606	0.362	0	0	0	0.106	0	0	0.314
9606.ENSP00000218388	9606.ENSP00000296026	TIMP1	CXCL3	9606	0.362	0	0	0	0.106	0	0	0.314
9606.ENSP00000218388	9606.ENSP00000330341	TIMP1	SOCS3	9606	0.364	0	0	0	0.113	0	0	0.312
9606.ENSP00000218388	9606.ENSP00000330341	TIMP1	SOCS3	9606	0.364	0	0	0	0.113	0	0	0.312
9606.ENSP00000218388	9606.ENSP00000295550	TIMP1	COL6A3	9606	0.371	0	0	0	0.107	0	0	0.324
9606.ENSP00000218388	9606.ENSP00000295550	TIMP1	COL6A3	9606	0.371	0	0	0	0.107	0	0	0.324
9606.ENSP00000218388	9606.ENSP00000263851	TIMP1	IL7	9606	0.373	0	0	0	0	0	0	0.373
9606.ENSP00000218388	9606.ENSP00000263851	TIMP1	IL7	9606	0.373	0	0	0	0	0	0	0.373
9606.ENSP00000218388	9606.ENSP00000310036	TIMP1	CD34	9606	0.413	0	0	0	0.062	0	0	0.4
9606.ENSP00000218388	9606.ENSP00000310036	TIMP1	CD34	9606	0.413	0	0	0	0.062	0	0	0.4
9606.ENSP00000218388	9606.ENSP00000441691	TIMP1	ITGAM	9606	0.42	0	0	0	0	0	0	0.421
9606.ENSP00000218388	9606.ENSP00000441691	TIMP1	ITGAM	9606	0.42	0	0	0	0	0	0	0.421
9606.ENSP00000218388	9606.ENSP00000480791	TIMP1	FGF1	9606	0.424	0	0	0	0	0	0	0.425
9606.ENSP00000218388	9606.ENSP00000480791	TIMP1	FGF1	9606	0.424	0	0	0	0	0	0	0.425
9606.ENSP00000218388	9606.ENSP00000260010	TIMP1	TLR2	9606	0.439	0	0	0	0.063	0.064	0	0.412
9606.ENSP00000218388	9606.ENSP00000260010	TIMP1	TLR2	9606	0.439	0	0	0	0.063	0.064	0	0.412
9606.ENSP00000218388	9606.ENSP00000231454	TIMP1	IL5	9606	0.442	0	0	0	0	0	0	0.442
9606.ENSP00000218388	9606.ENSP00000231454	TIMP1	IL5	9606	0.442	0	0	0	0	0	0	0.442
9606.ENSP00000218388	9606.ENSP00000261799	TIMP1	PDGFRB	9606	0.463	0	0	0	0.083	0	0	0.438
9606.ENSP00000218388	9606.ENSP00000261799	TIMP1	PDGFRB	9606	0.463	0	0	0	0.083	0	0	0.438
9606.ENSP00000218388	9606.ENSP00000226730	TIMP1	IL2	9606	0.473	0	0	0	0	0	0	0.473
9606.ENSP00000218388	9606.ENSP00000226730	TIMP1	IL2	9606	0.473	0	0	0	0	0	0	0.473
9606.ENSP00000218388	9606.ENSP00000363089	TIMP1	TLR4	9606	0.474	0	0	0	0.061	0.064	0	0.45
9606.ENSP00000218388	9606.ENSP00000363089	TIMP1	TLR4	9606	0.474	0	0	0	0.061	0.064	0	0.45
9606.ENSP00000218388	9606.ENSP00000280357	TIMP1	IL18	9606	0.486	0	0	0	0.063	0	0	0.474
9606.ENSP00000218388	9606.ENSP00000280357	TIMP1	IL18	9606	0.486	0	0	0	0.063	0	0	0.474
9606.ENSP00000218388	9606.ENSP00000427279	TIMP1	CXCL2	9606	0.488	0	0	0	0.089	0	0	0.461
9606.ENSP00000218388	9606.ENSP00000427279	TIMP1	CXCL2	9606	0.488	0	0	0	0.089	0	0	0.461
9606.ENSP00000218388	9606.ENSP00000302234	TIMP1	CCL11	9606	0.49	0	0	0	0.062	0	0	0.479
9606.ENSP00000218388	9606.ENSP00000302234	TIMP1	CCL11	9606	0.49	0	0	0	0.062	0	0	0.479
9606.ENSP00000218388	9606.ENSP00000225474	TIMP1	CSF3	9606	0.498	0	0	0	0	0	0	0.498
9606.ENSP00000218388	9606.ENSP00000225474	TIMP1	CSF3	9606	0.498	0	0	0	0	0	0	0.498
9606.ENSP00000218388	9606.ENSP00000482259	TIMP1	CCL4	9606	0.499	0	0	0	0.063	0	0	0.487
9606.ENSP00000218388	9606.ENSP00000482259	TIMP1	CCL4	9606	0.499	0	0	0	0.063	0	0	0.487
9606.ENSP00000218388	9606.ENSP00000296027	TIMP1	CXCL5	9606	0.504	0	0	0	0.065	0	0	0.491
9606.ENSP00000218388	9606.ENSP00000296027	TIMP1	CXCL5	9606	0.504	0	0	0	0.065	0	0	0.491
9606.ENSP00000218388	9606.ENSP00000275493	TIMP1	EGFR	9606	0.509	0	0	0	0.061	0	0	0.499
9606.ENSP00000218388	9606.ENSP00000275493	TIMP1	EGFR	9606	0.509	0	0	0	0.061	0	0	0.499
9606.ENSP00000218388	9606.ENSP00000367832	TIMP1	CCL7	9606	0.523	0	0	0	0.14	0	0	0.468
9606.ENSP00000218388	9606.ENSP00000367832	TIMP1	CCL7	9606	0.523	0	0	0	0.14	0	0	0.468
9606.ENSP00000218388	9606.ENSP00000344192	TIMP1	IL17A	9606	0.528	0	0	0	0	0	0	0.528
9606.ENSP00000218388	9606.ENSP00000344192	TIMP1	IL17A	9606	0.528	0	0	0	0	0	0	0.528
9606.ENSP00000218388	9606.ENSP00000296871	TIMP1	CSF2	9606	0.537	0	0	0	0	0	0	0.537
9606.ENSP00000218388	9606.ENSP00000296871	TIMP1	CSF2	9606	0.537	0	0	0	0	0	0	0.537
9606.ENSP00000218388	9606.ENSP00000231449	TIMP1	IL4	9606	0.557	0	0	0	0	0	0	0.557
9606.ENSP00000218388	9606.ENSP00000231449	TIMP1	IL4	9606	0.557	0	0	0	0	0	0	0.557
9606.ENSP00000218388	9606.ENSP00000304915	TIMP1	IL13	9606	0.557	0	0	0	0	0	0	0.557
9606.ENSP00000218388	9606.ENSP00000304915	TIMP1	IL13	9606	0.557	0	0	0	0	0	0	0.557
9606.ENSP00000218388	9606.ENSP00000305651	TIMP1	CXCL10	9606	0.568	0	0	0	0.062	0	0	0.558
9606.ENSP00000218388	9606.ENSP00000305651	TIMP1	CXCL10	9606	0.568	0	0	0	0.062	0	0	0.558
9606.ENSP00000218388	9606.ENSP00000474412	TIMP1	CCL5	9606	0.589	0	0	0	0	0	0	0.589
9606.ENSP00000218388	9606.ENSP00000474412	TIMP1	CCL5	9606	0.589	0	0	0	0	0	0	0.589
9606.ENSP00000218388	9606.ENSP00000379110	TIMP1	CXCL1	9606	0.62	0	0	0	0.116	0	0	0.588
9606.ENSP00000218388	9606.ENSP00000379110	TIMP1	CXCL1	9606	0.62	0	0	0	0.116	0	0	0.588
9606.ENSP00000218388	9606.ENSP00000229135	TIMP1	IFNG	9606	0.653	0	0	0	0	0	0	0.653
9606.ENSP00000218388	9606.ENSP00000229135	TIMP1	IFNG	9606	0.653	0	0	0	0	0	0	0.653
9606.ENSP00000218388	9606.ENSP00000304408	TIMP1	COL3A1	9606	0.658	0	0	0	0.097	0	0	0.636
9606.ENSP00000218388	9606.ENSP00000304408	TIMP1	COL3A1	9606	0.658	0	0	0	0.097	0	0	0.636
9606.ENSP00000218388	9606.ENSP00000398698	TIMP1	TNF	9606	0.692	0	0	0	0	0	0	0.692
9606.ENSP00000218388	9606.ENSP00000398698	TIMP1	TNF	9606	0.692	0	0	0	0	0	0	0.692
9606.ENSP00000218388	9606.ENSP00000263339	TIMP1	IL1A	9606	0.709	0	0	0	0	0	0	0.709
9606.ENSP00000218388	9606.ENSP00000263339	TIMP1	IL1A	9606	0.709	0	0	0	0	0	0	0.709
9606.ENSP00000218388	9606.ENSP00000225831	TIMP1	CCL2	9606	0.722	0	0	0	0.158	0	0	0.684
9606.ENSP00000218388	9606.ENSP00000225831	TIMP1	CCL2	9606	0.722	0	0	0	0.158	0	0	0.684
9606.ENSP00000218388	9606.ENSP00000398632	TIMP1	CD44	9606	0.74	0	0	0	0.157	0	0	0.704
9606.ENSP00000218388	9606.ENSP00000398632	TIMP1	CD44	9606	0.74	0	0	0	0.157	0	0	0.704
9606.ENSP00000218388	9606.ENSP00000306512	TIMP1	CXCL8	9606	0.812	0	0	0	0.119	0	0	0.795
9606.ENSP00000218388	9606.ENSP00000306512	TIMP1	CXCL8	9606	0.812	0	0	0	0.119	0	0	0.795
9606.ENSP00000218388	9606.ENSP00000263341	TIMP1	IL1B	9606	0.819	0	0	0	0.084	0	0	0.811
9606.ENSP00000218388	9606.ENSP00000263341	TIMP1	IL1B	9606	0.819	0	0	0	0.084	0	0	0.811
9606.ENSP00000218388	9606.ENSP00000327801	TIMP1	P4HB	9606	0.916	0	0	0	0.076	0	0.9	0.172
9606.ENSP00000218388	9606.ENSP00000327801	TIMP1	P4HB	9606	0.916	0	0	0	0.076	0	0.9	0.172
9606.ENSP00000218388	9606.ENSP00000300134	TIMP1	STAT6	9606	0.92	0	0	0	0.057	0	0.9	0.226
9606.ENSP00000218388	9606.ENSP00000300134	TIMP1	STAT6	9606	0.92	0	0	0	0.057	0	0.9	0.226
9606.ENSP00000218388	9606.ENSP00000296028	TIMP1	PPBP	9606	0.933	0	0	0	0.061	0	0.9	0.344
9606.ENSP00000218388	9606.ENSP00000296028	TIMP1	PPBP	9606	0.933	0	0	0	0.061	0	0.9	0.344
9606.ENSP00000218388	9606.ENSP00000264657	TIMP1	STAT3	9606	0.971	0	0	0	0.062	0	0.9	0.72
9606.ENSP00000218388	9606.ENSP00000264657	TIMP1	STAT3	9606	0.971	0	0	0	0.062	0	0.9	0.72
9606.ENSP00000218388	9606.ENSP00000346839	TIMP1	FN1	9606	0.972	0	0	0	0.11	0	0.9	0.712
9606.ENSP00000218388	9606.ENSP00000346839	TIMP1	FN1	9606	0.972	0	0	0	0.11	0	0.9	0.712
9606.ENSP00000218388	9606.ENSP00000412237	TIMP1	IL10	9606	0.979	0	0	0	0.062	0	0.9	0.799
9606.ENSP00000218388	9606.ENSP00000412237	TIMP1	IL10	9606	0.979	0	0	0	0.062	0	0.9	0.799
9606.ENSP00000218388	9606.ENSP00000385675	TIMP1	IL6	9606	0.982	0	0	0	0.099	0	0.9	0.819
9606.ENSP00000218388	9606.ENSP00000385675	TIMP1	IL6	9606	0.982	0	0	0	0.099	0	0.9	0.819
9606.ENSP00000221130	9606.ENSP00000231449	GSR	IL4	9606	0.205	0	0	0	0	0	0	0.205
9606.ENSP00000221130	9606.ENSP00000231449	GSR	IL4	9606	0.205	0	0	0	0	0	0	0.205
9606.ENSP00000221130	9606.ENSP00000275493	GSR	EGFR	9606	0.207	0	0	0	0	0	0	0.207
9606.ENSP00000221130	9606.ENSP00000275493	GSR	EGFR	9606	0.207	0	0	0	0	0	0	0.207
9606.ENSP00000221130	9606.ENSP00000229135	GSR	IFNG	9606	0.21	0	0	0	0	0	0	0.21
9606.ENSP00000221130	9606.ENSP00000229135	GSR	IFNG	9606	0.21	0	0	0	0	0	0	0.21
9606.ENSP00000221130	9606.ENSP00000226730	GSR	IL2	9606	0.212	0	0	0	0	0	0	0.212
9606.ENSP00000221130	9606.ENSP00000226730	GSR	IL2	9606	0.212	0	0	0	0	0	0	0.212
9606.ENSP00000221130	9606.ENSP00000346839	GSR	FN1	9606	0.22	0	0	0	0	0	0	0.22
9606.ENSP00000221130	9606.ENSP00000346839	GSR	FN1	9606	0.22	0	0	0	0	0	0	0.22
9606.ENSP00000221130	9606.ENSP00000264657	GSR	STAT3	9606	0.22	0	0	0	0	0	0	0.22
9606.ENSP00000221130	9606.ENSP00000264657	GSR	STAT3	9606	0.22	0	0	0	0	0	0	0.22
9606.ENSP00000221130	9606.ENSP00000231228	GSR	IL12B	9606	0.221	0	0	0	0	0	0	0.221
9606.ENSP00000221130	9606.ENSP00000231228	GSR	IL12B	9606	0.221	0	0	0	0	0	0	0.221
9606.ENSP00000221130	9606.ENSP00000231509	GSR	NR3C1	9606	0.222	0	0	0	0	0.083	0	0.187
9606.ENSP00000221130	9606.ENSP00000231509	GSR	NR3C1	9606	0.222	0	0	0	0	0.083	0	0.187
9606.ENSP00000221130	9606.ENSP00000264246	GSR	CD80	9606	0.222	0	0	0	0	0	0	0.222
9606.ENSP00000221130	9606.ENSP00000264246	GSR	CD80	9606	0.222	0	0	0	0	0	0	0.222
9606.ENSP00000221130	9606.ENSP00000332049	GSR	CD86	9606	0.229	0	0	0	0	0	0	0.23
9606.ENSP00000221130	9606.ENSP00000332049	GSR	CD86	9606	0.229	0	0	0	0	0	0	0.23
9606.ENSP00000221130	9606.ENSP00000233202	GSR	SLC11A1	9606	0.236	0.049	0	0	0.061	0	0	0.213
9606.ENSP00000221130	9606.ENSP00000233202	GSR	SLC11A1	9606	0.236	0.049	0	0	0.061	0	0	0.213
9606.ENSP00000221130	9606.ENSP00000276431	GSR	TNFRSF10B	9606	0.254	0	0	0	0	0	0	0.254
9606.ENSP00000221130	9606.ENSP00000276431	GSR	TNFRSF10B	9606	0.254	0	0	0	0	0	0	0.254
9606.ENSP00000221130	9606.ENSP00000363089	GSR	TLR4	9606	0.257	0	0	0	0.061	0	0	0.241
9606.ENSP00000221130	9606.ENSP00000363089	GSR	TLR4	9606	0.257	0	0	0	0.061	0	0	0.241
9606.ENSP00000221130	9606.ENSP00000447173	GSR	VDR	9606	0.265	0	0	0	0	0.083	0	0.232
9606.ENSP00000221130	9606.ENSP00000447173	GSR	VDR	9606	0.265	0	0	0	0	0.083	0	0.232
9606.ENSP00000221130	9606.ENSP00000225831	GSR	CCL2	9606	0.298	0	0	0	0	0	0	0.298
9606.ENSP00000221130	9606.ENSP00000225831	GSR	CCL2	9606	0.298	0	0	0	0	0	0	0.298
9606.ENSP00000221130	9606.ENSP00000300105	GSR	CACNG2	9606	0.298	0	0	0	0	0	0	0.298
9606.ENSP00000221130	9606.ENSP00000300105	GSR	CACNG2	9606	0.298	0	0	0	0	0	0	0.298
9606.ENSP00000221130	9606.ENSP00000303939	GSR	CTLA4	9606	0.311	0	0	0	0	0	0	0.312
9606.ENSP00000221130	9606.ENSP00000303939	GSR	CTLA4	9606	0.311	0	0	0	0	0	0	0.312
9606.ENSP00000221130	9606.ENSP00000380402	GSR	MPST	9606	0.338	0.041	0	0	0.061	0	0	0.324
9606.ENSP00000221130	9606.ENSP00000380402	GSR	MPST	9606	0.338	0.041	0	0	0.061	0	0	0.324
9606.ENSP00000221130	9606.ENSP00000412237	GSR	IL10	9606	0.355	0	0	0	0	0	0	0.355
9606.ENSP00000221130	9606.ENSP00000412237	GSR	IL10	9606	0.355	0	0	0	0	0	0	0.355
9606.ENSP00000221130	9606.ENSP00000262455	GSR	ERP44	9606	0.356	0.05	0	0	0.081	0.266	0	0.113
9606.ENSP00000221130	9606.ENSP00000262455	GSR	ERP44	9606	0.356	0.05	0	0	0.081	0.266	0	0.113
9606.ENSP00000221130	9606.ENSP00000306512	GSR	CXCL8	9606	0.396	0	0	0	0	0	0	0.397
9606.ENSP00000221130	9606.ENSP00000306512	GSR	CXCL8	9606	0.396	0	0	0	0	0	0	0.397
9606.ENSP00000221130	9606.ENSP00000328848	GSR	RBM10	9606	0.401	0	0	0	0.059	0	0	0.39
9606.ENSP00000221130	9606.ENSP00000328848	GSR	RBM10	9606	0.401	0	0	0	0.059	0	0	0.39
9606.ENSP00000221130	9606.ENSP00000477572	GSR	HMOX2	9606	0.443	0	0	0	0.087	0.125	0	0.358
9606.ENSP00000221130	9606.ENSP00000477572	GSR	HMOX2	9606	0.443	0	0	0	0.087	0.125	0	0.358
9606.ENSP00000221130	9606.ENSP00000263341	GSR	IL1B	9606	0.448	0	0	0	0	0	0	0.448
9606.ENSP00000221130	9606.ENSP00000263341	GSR	IL1B	9606	0.448	0	0	0	0	0	0	0.448
9606.ENSP00000221130	9606.ENSP00000398698	GSR	TNF	9606	0.461	0	0	0	0	0	0	0.461
9606.ENSP00000221130	9606.ENSP00000398698	GSR	TNF	9606	0.461	0	0	0	0	0	0	0.461
9606.ENSP00000221130	9606.ENSP00000310003	GSR	CNIH2	9606	0.468	0	0	0	0	0	0	0.468
9606.ENSP00000221130	9606.ENSP00000310003	GSR	CNIH2	9606	0.468	0	0	0	0	0	0	0.468
9606.ENSP00000221130	9606.ENSP00000272133	GSR	CNIH3	9606	0.469	0	0	0	0	0	0	0.469
9606.ENSP00000221130	9606.ENSP00000272133	GSR	CNIH3	9606	0.469	0	0	0	0	0	0	0.469
9606.ENSP00000221130	9606.ENSP00000327251	GSR	NOS2	9606	0.522	0	0	0	0	0	0	0.522
9606.ENSP00000221130	9606.ENSP00000327251	GSR	NOS2	9606	0.522	0	0	0	0	0	0	0.522
9606.ENSP00000221130	9606.ENSP00000385675	GSR	IL6	9606	0.53	0	0	0	0	0	0	0.53
9606.ENSP00000221130	9606.ENSP00000385675	GSR	IL6	9606	0.53	0	0	0	0	0	0	0.53
9606.ENSP00000221130	9606.ENSP00000296526	GSR	GRIA2	9606	0.641	0	0	0	0	0	0	0.641
9606.ENSP00000221130	9606.ENSP00000296526	GSR	GRIA2	9606	0.641	0	0	0	0	0	0	0.641
9606.ENSP00000221130	9606.ENSP00000428994	GSR	GRIA1	9606	0.702	0	0	0	0	0	0	0.702
9606.ENSP00000221130	9606.ENSP00000428994	GSR	GRIA1	9606	0.702	0	0	0	0	0	0	0.702
9606.ENSP00000221130	9606.ENSP00000327801	GSR	P4HB	9606	0.711	0.05	0	0	0.079	0.266	0	0.603
9606.ENSP00000221130	9606.ENSP00000327801	GSR	P4HB	9606	0.711	0.05	0	0	0.079	0.266	0	0.603
9606.ENSP00000221130	9606.ENSP00000481554	GSR	GRIA3	9606	0.712	0	0	0	0	0	0	0.712
